AÑO,SEDE,FACULTAD,CARRERA,OBSERVACIONES
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,Los laboratorios de aeronautica deben ser mejorados
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Los laboratorios de ciencias aplicadas como física no están debidamente equipados y los estudiantes deben adquirir los instrumentos
2019,SEDE 6,FACULTAD 5,INGENIERIA 25,"Los laboratorios de electronica de la Sede regional de ---- tienen equipos, que a pesar de ser funcionales, son muy anticuados y no aportan mucho a la experiencia que se debe adquirir."
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Los laboratorios de electrónica tienen algunos aparatos que no funcionan
2019,SEDE 2,FACULTAD 1,LICENCIATURA 04,"Los laboratorios de física las computadoras ni siquiera sirven, tienes que llevar tu computadora de todas formas."
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Los laboratorios de Física no poseen suficientes multímetros para todos los estudiantes (o uno por grupo de estudiantes) y hay que cambiar o reparar algunos de los implementos utilizados para hacer la
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,"Los laboratorios de fisica no tienen instrumentos, muchas cosas las tenemos que traer nosotros."
2019,SEDE 4,FACULTAD 3,INGENIERIA 15,Los laboratorios de física para ---- no están muy bien equipados
2019,SEDE 6,FACULTAD 1,LICENCIATURA 04,los laboratorios de informatica
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,los laboratorios de informatica
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Los laboratorios de informática 4to piso facultad sistema.pagamos 30 dólar lab.pars no usarlo usamos nuestros equipos .lo que no es justo a mi parecer .en algunos casos debemos comprar los materiales.
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Los laboratorios de informática carecen de computadoras de buena calidad.
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,Los laboratorios de informática en el ---- no todos funcionan.
2019,SEDE 6,FACULTAD 5,INGENIERIA 25,Los laboratorios de informática no se usan prácticamente por la inhabilitación de equipos
2019,SEDE 7,FACULTAD 5,LICENCIATURA 22,"Los laboratorios de informática no son del todo aptos para las actividades de laboratorio: máquinas lentas, máquinas que no sirven, etc."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,Los laboratorios de informatica no tienen las herramientas (Placas) los equipos estan lentos
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,Los laboratorios de informatica siempre están peleados porque ne necesitan
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Los laboratorios de informática son pocos.
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Los laboratorios de informatica tampoco sirven
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,Los laboratorios de informática tienen equipo muy viejo
2019,SEDE 8,FACULTAD 5,INGENIERIA 25,"Los laboratorios de informática tienen muchos equipos que no funcionan, las computadoras son más o menos decentes. REITERO QUE NO HAY ESPACIOS DE ESPARCIMIENTO PARA LOS ALUMNOS."
2019,SEDE 7,FACULTAD 1,INGENIERIA 01,Los laboratorios de ingeniería ---- no están completos CRPO
2019,SEDE 1,FACULTAD 4,LICENCIATURA 18,Los laboratorios de la carrera deberían ser más tecnológicos y capacitado para prender en los talleres.
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Los laboratorios de la facultad carecen de herramientas para preparación real
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,"Los laboratorios de la facultad de ---- no sirven, casi ningún instrumento."
2019,SEDE 2,FACULTAD 2,LICENCIATURA 07,Los laboratorios de la facultad de ---- no tienen nada para hacer los laboratorios
2019,SEDE 6,FACULTAD 3,INGENIERIA 15,Los laboratorios de la facultad de ingeniería ---- deben estar mejor equipados
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,"Los laboratorios de la facultad de sistema no estan a la altura para poder realizar lols proyectos, SO desactualizados maquians lentas, etc"
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,"Los laboratorios de la facultad donde pertenezco, son una vergüenza, prácticamente todo está dañado o no modernizado y no podemos ver nada de lo que deberíamos ver en esas materias"
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,"Los laboratorios de los dias sábados, siempre son movidos a dias de semana. Y luego chocan con otras materias"
2019,SEDE 8,FACULTAD 1,LICENCIATURA 03,Los laboratorios de mi carrera no ahi
2019,SEDE 2,FACULTAD 1,LICENCIATURA 04,Los laboratorios de química están muy descuidados
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Los laboratorios de química les falta instrumentos
2019,SEDE 1,FACULTAD 1,POSTGRADO 31,Los laboratorios de Recursos Hídricos son pobres.
2019,SEDE 7,FACULTAD 2,TÉCNICO 05,Los laboratorios de taller no tienen el espacio suficiente y las sillas tampoco
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,"Los laboratorios de taller, en la carrera de licenciatura en edi----aciones, los han descuidado, son muy antiguos y hay pocos materiales de trabajo."
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,Los laboratorios de tocumen no estan modernizados
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Los laboratorios de turbo y fluidos a duras apenas sobreviven
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Los laboratorios de turbomaquinarias cuentan con equipos antiguos que ya no funcionan bien y muchos que se deben reparar o desechar
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Los laboratorios de varias materias necesitan modernizarse.
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,"Los laboratorios deben contar con los equipos necesarios y estos deben tener un buen funcionamiento, ya que hay varios laboratorios que no cuentan con los equipos necesarios"
2019,SEDE 8,FACULTAD 1,LICENCIATURA 03,Los laboratorios deben de estar mejor equipados
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,"Los laboratorios deben estar actualizados y contar con equipos que funcionen, el laboratorio de transferencia de calor por ejemplo, ninguno de esos equipos funciona."
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,"Los laboratorios deben estar más adecuados, al utilizar los proyectores los cables dan mucho problema para conectarse  se deben tener equipos más modernos."
2019,SEDE 1,FACULTAD 2,POSTGRADO 20,Los laboratorios deben mejorarlo
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,Los laboratorios deben organizar un horario para que los estudiantes que los necesiten en sus carreras puedan tenerlos.
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,"Los laboratorios deben ser actualizado, muchos de sus componentes no funcionan. El estudiante pierde tiempo en revisar si los equipos están operativos o no."
2019,SEDE 1,FACULTAD 2,TÉCNICO 04,Los laboratorios deben ser más prácticos
2019,SEDE 1,FACULTAD 4,INGENIERIA 19,Los laboratorios deben ser mejorados ya que la mayoría de los equipos están dañados
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,"Los laboratorios deben ser renovados, hace mucho tiempo."
2019,SEDE 1,FACULTAD 4,POSTGRADO 06,"Los laboratorios debería profundizar lo tratado en clases, en referencias a equipos."
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,Los laboratorios deberían contar con las herramientas necesarias para nuestro desarrollo como futuros profesionales
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Los laboratorios deberían darle mantenimiento
2019,SEDE 1,FACULTAD 4,LICENCIATURA 18,Los laboratorios deberían equiparse mejor para poder obtener un mayor aprendizaje de las actividades de nuestras carreras
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Los laboratorios del edif 3 requieren una actualización obligatoria
2019,SEDE 7,FACULTAD 2,TÉCNICO 05,Los laboratorios e internet
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,Los laboratorios en la sede de ---- necesitan insumos.
2019,SEDE 2,FACULTAD 2,INGENIERIA 08,"Los laboratorios esta demasiado descuidados, y no tienen lo necesario."
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Los laboratorios estan casi siempre ocupados
2019,SEDE 7,FACULTAD 1,LICENCIATURA 02,Los laboratorios estan descuidados y no cuentan con muchos instrumentos adecuados
2019,SEDE 7,FACULTAD 5,LICENCIATURA 23,Los laboratorios están disponibles y no se utilizan.
2019,SEDE 1,FACULTAD 4,INGENIERIA 19,"Los laboratorios están mayoritariamente dañados, y no podemos utilizarlos, especialmente en el area de materiales."
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,Los laboratorios estan muy antiguos necesitan equipos nuevos y modernos.
2019,SEDE 1,FACULTAD 4,LICENCIATURA 18,los laboratorios estan totalmente abandonados
2019,SEDE 1,FACULTAD 2,TÉCNICO 05,Los laboratorios están viejisimos
2019,SEDE 6,FACULTAD 2,INGENIERIA 08,Los laboratorios hay insufisciencia de equipos y materiales cuando tengo dar mis clases por lo general siempre hay algo dañado que nos impide hacer los labs por las mediciones imprecisas (lab de fisica
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Los laboratorios informáticos no están disponibles para su uso
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,"los laboratorios las computadoras estan muy desactualizadas, todo el trabajo lo tenia que hacer en casa con una laptop bien lenta"
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Los laboratorios le faltan equipos
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Los laboratorios le faltan equipos nuevos y muchos están dañados.
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,Los laboratorios le faltan material para obtener una mejor experiencia
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,Los laboratorios les falta equipos adecuados para la carrera
2019,SEDE 5,FACULTAD 1,LICENCIATURA 04,"Los laboratorios los cobran pero no hay instrumentos para realizar los mismos,  por ejemplo en mi carrera herramientas básica como un martillo, mazo, cincel, o las herramientas ----s como un dril"
2019,SEDE 7,FACULTAD 5,LICENCIATURA 22,"los laboratorios los equipos no sirven son super viejos y requiren ser renovados, no se puede practicar desarrollo de software"
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Los laboratorios muchos de ellos no tienen la capacidad para brindar lo que realmente necesita la carrera de ciberseguridad
2019,SEDE 6,FACULTAD 1,LICENCIATURA 05,Los laboratorios necesitan actualizar el instrumento para las prácticas.
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Los laboratorios necesitan arreglar los equipos.
2019,SEDE 4,FACULTAD 3,INGENIERIA 15,Los laboratorios necesitan equipamiento nuevo y actualizado
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Los laboratorios necesitan más equipos
2019,SEDE 1,FACULTAD 1,INGENIERIA 04,Los laboratorios necesitan más espacio y más equipos para un mejor desarrollo estudiantil
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,Los laboratorios necesitan mejores equipos y componentes
2019,SEDE 5,FACULTAD 5,LICENCIATURA 21,Los laboratorios no contaban con wifi
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Los laboratorios no cuentan con el equipo o está dañado
2019,SEDE 8,FACULTAD 3,INGENIERIA 15,Los laboratorios no cuentan con el personal adecuado para realizar experimentos
2019,SEDE 7,FACULTAD 2,LICENCIATURA 07,Los Laboratorios no cuentan con equipo para realizar dichos Laboratorios
2019,SEDE 1,FACULTAD 2,INGENIERIA 07,Los laboratorios no cuentan con equipos en buen estado.
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,"Los laboratorios no cuentan con la capacidad tan amplia, muchos estudiantes se quedan sin poder sentarse o usar la computadora porque no hay disponibilidad ni espacio."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Los laboratorios no cuentan con las tecnologías ni equipos con los requerimientos necesarios para lo que nos piden desarrollar.
2019,SEDE 6,FACULTAD 3,INGENIERIA 15,Los laboratorios no cuentan con los equipos necesarios
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,los laboratorios no cuentan con piezas electrónicas
2019,SEDE 7,FACULTAD 2,LICENCIATURA 07,Los laboratorios no cumplen con el material de aprendizaje
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Los laboratorios no disponen de equipos o herramientas de aprendizaje actualizadas ni funcionales.
2019,SEDE 5,FACULTAD 3,INGENIERIA 15,Los laboratorios no estaban en buenas condiciones
2019,SEDE 2,FACULTAD 5,LICENCIATURA 22,"Los laboratorios no están actualizados alnigual que sus equipos, carecen de mantenimientos y modernización"
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Los laboratorios no están debidamente equipados para realizar los talleres
2019,SEDE 5,FACULTAD 2,TÉCNICO 04,Los laboratorios no están en óptimas condiciones
2019,SEDE 2,FACULTAD 5,INGENIERIA 25,Los laboratorios no están equipados con lo que se necesita actualmente
2019,SEDE 6,FACULTAD 3,INGENIERIA 15,"Los laboratorios no están equipados debidamente, si se cobra una cuota de laboratorio al menos deberían tener las herramientas necesarias para hacer las experiencias, pero no es así."
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,Los laboratorios no estan muy equipados.
2019,SEDE 7,FACULTAD 3,INGENIERIA 15,los laboratorios no estan óptimos para los estudiantes
2019,SEDE 6,FACULTAD 5,LICENCIATURA 22,Los laboratorios no los he usado
2019,SEDE 6,FACULTAD 5,LICENCIATURA 23,Los laboratorios no podemos usarlos todos y no tiene tanta capacidad
2019,SEDE 7,FACULTAD 2,LICENCIATURA 06,"Los laboratorios no se pueden hacer los laboratorios, muchas Pc no prenden y no tienen los programas necesarios."
2019,SEDE 1,FACULTAD 3,LICENCIATURA 10,Los laboratorios no se realizan y nunca he hecho uno
2019,SEDE 1,FACULTAD 3,INGENIERIA 15,Los laboratorios no siempre están disponibles
2019,SEDE 2,FACULTAD 4,LICENCIATURA 15,Los laboratorios no sirven
2019,SEDE 6,FACULTAD 2,LICENCIATURA 07,Los laboratorios no sirven
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Los laboratorios no sirven
2019,SEDE 1,FACULTAD 4,INGENIERIA 19,Los laboratorios no sirven
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Los laboratorios no son utilizados como deberían.
2019,SEDE 7,FACULTAD 5,LICENCIATURA 23,Los laboratorios no son utilizados.
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,Los laboratorios no tiene instrumentos o maquinaria que funcione
2019,SEDE 1,FACULTAD 3,LICENCIATURA 08,"Los laboratorios no tienen capacidad , para que cada estudiante use una computadora."
2019,SEDE 8,FACULTAD 4,LICENCIATURA 15,Los laboratorios no tienen equipos muy deteriorados y anticuados
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,Los laboratorios no tienen la tecnología necesaria y la mayoria de los instrumentos que tenemos estan inoperativos
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,los laboratorios no tienen las suficiente computadoras  para el total de estudiante
2019,SEDE 6,FACULTAD 5,LICENCIATURA 27,"Los laboratorios nunca los utilizamos porque nos decían que no llegaba el WiFi, sin embargo, veíamos que otros estudiantes si lo utilizaban."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,Los laboratorios nunca tienen internet y algunas ni funcionan.
2019,SEDE 1,FACULTAD 2,INGENIERIA 08,los laboratorios podrían ser mucho mejores
2019,SEDE 1,FACULTAD 4,INGENIERIA 20,Los laboratorios podrían tener una mejor instrumentación
2019,SEDE 1,FACULTAD 2,INGENIERIA 12,"Los laboratorios requieren equipos nuevos, ninguno sirve de ----"
2019,SEDE 8,FACULTAD 2,INGENIERIA 07,Los laboratorios se aprende poco por La falta de instrumentos
2019,SEDE 8,FACULTAD 2,INGENIERIA 08,Los laboratorios se pueden mejorar
2019,SEDE 6,FACULTAD 5,LICENCIATURA 21,Los laboratorios siempre están ocupados.
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Los laboratorios siguen siendo las mismas maquinas de hace anos
2019,SEDE 1,FACULTAD 4,LICENCIATURA 18,"Los laboratorios sinceramente son ineficientes, debe haber inversión."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Los laboratorios solo cuantan con estaciones de trabajos y no con los componentes que hacen referencia a las clases impartidas
2019,SEDE 7,FACULTAD 5,LICENCIATURA 21,Los laboratorios son anticuados
2019,SEDE 2,FACULTAD 5,INGENIERIA 25,"Los laboratorios tienen computadoras antiguas y los proyectores que se pueden mover se están dañando, además que las laptos tienen problemas de hardware"
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,"Los laboratorios tienen computadoras con ---- operativos viejos y las torres te tapan el tablero, no es muy práctico."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Los laboratorios tienen computadoras los cuales no corren programas que se necesita usar
2019,SEDE 8,FACULTAD 5,LICENCIATURA 22,Los laboratorios tienen equipos que no funcionan
2019,SEDE 6,FACULTAD 2,INGENIERIA 07,Los laboratorios tienen pocos implementos.
2019,SEDE 1,FACULTAD 5,LICENCIATURA 21,"los laboratorios tienen proyectores con conexion wifi, y los profe no pueden usar el internet si se conectan al proyector, o proyectan o se conectan a internet para usar en su mayoria el teams."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 23,Los laboratorios tienen varios equipos que no funcionan
2019,SEDE 7,FACULTAD 5,LICENCIATURA 21,Los laboratorios tienes computadoras muy lentas
2019,SEDE 6,FACULTAD 5,LICENCIATURA 23,los laboratorios y las computadoras
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,Los laboratorios y talleres muchas veces no cuentan con lo necesario para ver lo que damos teóricamente
2019,SEDE 7,FACULTAD 2,TÉCNICO 05,"Los laboratorios, les falta equipo"
2019,SEDE 8,FACULTAD 2,TÉCNICO 05,"Los laboratorios, los equipos son viejos"
2019,SEDE 1,FACULTAD 5,INGENIERIA 23,"Los laboratorios, los monitores algunos no sirven correctamente"
2019,SEDE 1,FACULTAD 1,LICENCIATURA 02,"Los laboratorios, toca actualizarlos."
2019,SEDE 1,FACULTAD 2,TÉCNICO 03,Los laboratoriosson arcaicos
2019,SEDE 1,FACULTAD 4,LICENCIATURA 15,"los laboratoris de ----, pese a los nuevos edifcios, todavia se encuentra en tocumen"
2019,SEDE 1,FACULTAD 4,INGENIERIA 17,Los laborstorios necesitan esos intrumentos sino no se aprende de manera correcta solo con videos y teoria
2019,SEDE 1,FACULTAD 2,INGENIERIA 11,Los labs deberían ser más intuitivos
2019,SEDE 8,FACULTAD 2,INGENIERIA 08,Los labt
2019,SEDE 7,FACULTAD 4,INGENIERIA 20,Los lavamanos
2019,SEDE 8,FACULTAD 1,LICENCIATURA 05,LOS LAVORATORIOS TIENE QUE SER MAS EQUIPADOS Y NO TODO SUS EQUIPOS ESTRAN EN BUEN ESTADO
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Los libros
2019,SEDE 6,FACULTAD 1,LICENCIATURA 04,"Los libros de dibujo en este caso, fueron demasiado escasos, algunos estudiantes quedamos sin libro hasta que los pidieron nuevamente en la librería."
2019,SEDE 1,FACULTAD 5,LICENCIATURA 22,Los libros están carísimos cuando es mas fácil obtener una copia digital
2019,SEDE 1,FACULTAD 3,POSTGRADO 15,los lineamientos academicos deben ser mas divulgados
2019,SEDE 1,FACULTAD 5,INGENIERIA 25,Los lugarea de descanso siempre estan llenos y seria conveniente que hagan mas
2019,SEDE 1,FACULTAD 1,INGENIERIA 01,Los lugares de copias deberían permanecer mayor tiempo abiertos
2019,SEDE 8,FACULTAD 1,LICENCIATURA 05,los lugares de estudio deben ser apropiados cuando no se tiene clases
2019,SEDE 1,FACULTAD 5,LICENCIATURA 27,"Los lugares de estudio estan muy saturados, seria mejor implementar mas para estudiantes de la tarde y mañana."
2019,SEDE 6,FACULTAD 2,INGENIERIA 07,Los lugares de estudio no son suficientes muchas veces.
2019,SEDE 6,FACULTAD 2,TÉCNICO 05,"los lugares de estudio, se ven congestionadas ya que no hay lugar suficiente en la universidad."
2019,SEDE 1,FACULTAD 1,INGENIERIA 06,"Los lugares de impresiones en el edificio de ---- (1), muchas veces está cerrado. Hay que ir al ----"
2019,SEDE 1,FACULTAD 1,LICENCIATURA 04,Los lugares de la cafeteria
2019,SEDE 7,FACULTAD 1,LICENCIATURA 02,Los lugares de receso y estudio están reducido
2019,SEDE 1,FACULTAD 3,INGENIERIA 14,"Los lugares de receso, si es el aljibe pues nos mojamos si llueve, y en otros lugares como la caf de civim en ciertos momentos nos sacan de ahí. E igual en la caf de ----"
